ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,Charger,HVB,IVTMain,PC,VCU,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal.
206h,HVB_RX_VCell,100,Cyclic,0,7,0,HVB_idxCell_uMax,Cell ID reporting the highest voltage,8,0, ,m,u,,s,,,,0..255,,,,
206h,HVB_RX_VCell,100,Cyclic,0,8,0,HVB_idxCell_uMin,Cell ID reporting the lowest voltage,8,0, ,m,u,,s,,,,0..255,,,,
207h,HVB_RX_SOC,100,Cyclic,0,1,0,HVB_rSoCHvb_uCellMax,Estimated state of charge based on the cell array with the highest OCV,32,0.00, ,m,s,r,s,,,r,-31.92..131.88,0.04  %,,,
207h,HVB_RX_SOC,100,Cyclic,0,5,0,HVB_rSoCHvb_uCellMin,Estimated state of charge based on the cell array with the lowest OCV,32,0.00, ,m,s,r,s,,,r,-31.92..131.88,0.04  %,,,
208h,HVB_RX_TCell,100,Cyclic,0,1,0,HVB_tCellMax,Highest cell temperature,16,-39.00, ,m,u,r,s,,,r,-40..105,0.01  degC,,,
208h,HVB_RX_TCell,100,Cyclic,0,3,0,HVB_tCellMean,Average temperature of the cell bodies.,16,-39.00, ,m,u,r,s,,,r,-40..105,0.01  degC,,,
208h,HVB_RX_TCell,100,Cyclic,0,5,0,HVB_tCellMin,Lowest measured cell body temperature.,16,-39.00, ,m,u,r,s,,,r,-40..105,0.01  degC,,,
208h,HVB_RX_TCell,100,Cyclic,0,7,0,HVB_idxCell_tMax,Thermistor ID reporting the highest cell body temperature.,8,0, ,m,u,,s,,,,0..255,degC,,,
208h,HVB_RX_TCell,100,Cyclic,0,8,0,HVB_idxCell_tMin,Thermistor ID reporting the lowest cell body temperature.,8,0, ,m,u,,s,,,,0..255,degC,,,
209h,HVB_RX_Insulation,200,Cyclic,0,2,0,HVB_stResIsol,present system main state (State Machine),8,0, ,m,u,r,s,,,r,0..255,,"4: INTERNAL, 1: OK, 3: SPEEDSTART, 0: ERROR, 2: UNDERVOLTAGE, 6: UNKNOWN",,
209h,HVB_RX_Insulation,200,Cyclic,0,2,0,HVB_stResIsol,present system main state (State Machine),8,0, ,m,u,r,s,,,r,0..255,,"4: INTERNAL, 1: OK, 3: SPEEDSTART, 0: ERROR, 2: UNDERVOLTAGE, 6: UNKNOWN",,
209h,HVB_RX_Insulation,200,Cyclic,0,2,0,HVB_stResIsol,present system main state (State Machine),8,0, ,m,u,r,s,,,r,0..255,,"4: INTERNAL, 1: OK, 3: SPEEDSTART, 0: ERROR, 2: UNDERVOLTAGE, 6: UNKNOWN",,
209h,HVB_RX_Insulation,200,Cyclic,0,2,0,HVB_stResIsol,present system main state (State Machine),8,0, ,m,u,r,s,,,r,0..255,,"4: INTERNAL, 1: OK, 3: SPEEDSTART, 0: ERROR, 2: UNDERVOLTAGE, 6: UNKNOWN",,
209h,HVB_RX_Insulation,200,Cyclic,0,2,0,HVB_stResIsol,present system main state (State Machine),8,0, ,m,u,r,s,,,r,0..255,,"4: INTERNAL, 1: OK, 3: SPEEDSTART, 0: ERROR, 2: UNDERVOLTAGE, 6: UNKNOWN",,
209h,HVB_RX_Insulation,200,Cyclic,0,2,0,HVB_stResIsol,present system main state (State Machine),8,0, ,m,u,r,s,,,r,0..255,,"4: INTERNAL, 1: OK, 3: SPEEDSTART, 0: ERROR, 2: UNDERVOLTAGE, 6: UNKNOWN",,
209h,HVB_RX_Insulation,200,Cyclic,0,5,0,HVB_resIsol,Battery IMD insulation resistance measure.,16,0, ,m,u,r,s,,,r,0..655350,10  kOhm,,,
20Fh,HVB_RX_SWVersion,1000,Cyclic,0,1,0,HVB_noSwVers0,Software version hash.,32,0, ,m,u,r,s,,,r,0..4.29497e+09,,,,
20Fh,HVB_RX_SWVersion,1000,Cyclic,0,5,0,HVB_noSwVers1,Software version hash.,32,0, ,m,u,r,s,,,r,0..4.29497e+09,,,,
521h,IVTMain_Msg_Result_I,20,Cyclic,0,1,0,IVTMain_ID_Result_I,,8,0, ,m,u,,r,s,,,0..0,,0: Vt_Result_I,,
521h,IVTMain_Msg_Result_I,20,Cyclic,0,2,0,IVTMain_Result_I_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
521h,IVTMain_Msg_Result_I,20,Cyclic,0,2,1,IVTMain_Result_I_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
521h,IVTMain_Msg_Result_I,20,Cyclic,0,2,2,IVTMain_Result_I_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
521h,IVTMain_Msg_Result_I,20,Cyclic,0,2,3,IVTMain_Result_I_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
521h,IVTMain_Msg_Result_I,20,Cyclic,0,2,4,IVTMain_MsgCount_Result_I,,4,0, ,m,u,,r,s,,,0..0,,,,
521h,IVTMain_Msg_Result_I,20,Cyclic,0,3,0,IVTMain_Result_I,,32,0, ,m,s,,r,s,,,-2.14748e+09..2.14748e+09,mA,,,
522h,IVTMain_Msg_Result_U1,60,Cyclic,0,1,0,IVTMain_ID_Result_U1,,8,1, ,m,u,,r,s,,,0..1,,1: Vt_Result_U1,,
522h,IVTMain_Msg_Result_U1,60,Cyclic,0,2,0,IVTMain_Result_U1_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
522h,IVTMain_Msg_Result_U1,60,Cyclic,0,2,1,IVTMain_Result_U1_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
522h,IVTMain_Msg_Result_U1,60,Cyclic,0,2,2,IVTMain_Result_U1_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
522h,IVTMain_Msg_Result_U1,60,Cyclic,0,2,3,IVTMain_Result_U1_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
522h,IVTMain_Msg_Result_U1,60,Cyclic,0,2,4,IVTMain_MsgCount_Result_U1,,4,0, ,m,u,,r,s,,,0..0,,,,
522h,IVTMain_Msg_Result_U1,60,Cyclic,0,3,0,IVTMain_Result_U1,,32,0, ,m,s,,r,s,,,-2.14748e+09..2.14748e+09,mV,,,
523h,IVTMain_Msg_Result_U2,60,Cyclic,0,1,0,IVTMain_ID_Result_U2,,8,2, ,m,u,,r,s,,,0..2,,2: Vt_Result_U2,,
523h,IVTMain_Msg_Result_U2,60,Cyclic,0,2,0,IVTMain_Result_U2_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
523h,IVTMain_Msg_Result_U2,60,Cyclic,0,2,1,IVTMain_Result_U2_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
523h,IVTMain_Msg_Result_U2,60,Cyclic,0,2,2,IVTMain_Result_U2_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
523h,IVTMain_Msg_Result_U2,60,Cyclic,0,2,3,IVTMain_Result_U2_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
523h,IVTMain_Msg_Result_U2,60,Cyclic,0,2,4,IVTMain_MsgCount_Result_U2,,4,0, ,m,u,,r,s,,,0..0,,,,
523h,IVTMain_Msg_Result_U2,60,Cyclic,0,3,0,IVTMain_Result_U2,,32,0, ,m,s,,r,s,,,-2.14748e+09..2.14748e+09,mV,,,
524h,IVTMain_Msg_Result_U3,60,Cyclic,0,1,0,IVTMain_ID_Result_U3,,8,3, ,m,u,,r,s,,,0..3,,3: Vt_Result_U3,,
524h,IVTMain_Msg_Result_U3,60,Cyclic,0,2,0,IVTMain_Result_U3_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
524h,IVTMain_Msg_Result_U3,60,Cyclic,0,2,1,IVTMain_Result_U3_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
524h,IVTMain_Msg_Result_U3,60,Cyclic,0,2,2,IVTMain_Result_U3_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
524h,IVTMain_Msg_Result_U3,60,Cyclic,0,2,3,IVTMain_Result_U3_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
524h,IVTMain_Msg_Result_U3,60,Cyclic,0,2,4,IVTMain_MsgCount_Result_U3,,4,0, ,m,u,,r,s,,,0..0,,,,
524h,IVTMain_Msg_Result_U3,60,Cyclic,0,3,0,IVTMain_Result_U3,,32,0, ,m,s,,r,s,,,-2.14748e+09..2.14748e+09,mV,,,
525h,IVTMain_Msg_Result_T,100,Cyclic,0,1,0,IVTMain_ID_Result_T,,8,4, ,m,u,,r,s,,,0..4,,4: Vt_Result_T,,
525h,IVTMain_Msg_Result_T,100,Cyclic,0,2,0,IVTMain_Result_T_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
525h,IVTMain_Msg_Result_T,100,Cyclic,0,2,1,IVTMain_Result_T_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
525h,IVTMain_Msg_Result_T,100,Cyclic,0,2,2,IVTMain_Result_T_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
525h,IVTMain_Msg_Result_T,100,Cyclic,0,2,3,IVTMain_Result_T_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
525h,IVTMain_Msg_Result_T,100,Cyclic,0,2,4,IVTMain_MsgCount_Result_T,,4,0, ,m,u,,r,s,,,0..0,,,,
525h,IVTMain_Msg_Result_T,100,Cyclic,0,3,0,IVTMain_Result_T,,32,0.0, ,m,s,,r,s,,,-2.14748e+09..2.14748e+09,0.1  ï¿½C,,,
526h,IVTMain_Msg_Result_W,60,Cyclic,0,1,0,IVTMain_ID_Result_W,,8,5, ,m,u,,r,s,,,0..5,,5: Vt_Result_W,,
526h,IVTMain_Msg_Result_W,60,Cyclic,0,2,0,IVTMain_Result_W_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
526h,IVTMain_Msg_Result_W,60,Cyclic,0,2,1,IVTMain_Result_W_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
526h,IVTMain_Msg_Result_W,60,Cyclic,0,2,2,IVTMain_Result_W_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
526h,IVTMain_Msg_Result_W,60,Cyclic,0,2,3,IVTMain_Result_W_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
526h,IVTMain_Msg_Result_W,60,Cyclic,0,2,4,IVTMain_MsgCount_Result_W,,4,0, ,m,u,,r,s,,,0..0,,,,
526h,IVTMain_Msg_Result_W,60,Cyclic,0,3,0,IVTMain_Result_W,,32,0, ,m,s,,r,s,,,-2.14748e+09..2.14748e+09,W,,,
527h,IVTMain_Msg_Result_As,100,Cyclic,0,1,0,IVTMain_ID_Result_As,,8,6, ,m,u,,r,s,,,6..6,,6: Vt_Result_As,,
527h,IVTMain_Msg_Result_As,100,Cyclic,0,2,0,IVTMain_Result_As_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
527h,IVTMain_Msg_Result_As,100,Cyclic,0,2,1,IVTMain_Result_As_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
527h,IVTMain_Msg_Result_As,100,Cyclic,0,2,2,IVTMain_Result_As_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
527h,IVTMain_Msg_Result_As,100,Cyclic,0,2,3,IVTMain_Result_As_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
527h,IVTMain_Msg_Result_As,100,Cyclic,0,2,4,IVTMain_MsgCount_Result_As,,4,0, ,m,u,,r,s,,,0..0,,,,
527h,IVTMain_Msg_Result_As,100,Cyclic,0,3,0,IVTMain_Result_As,,32,0, ,m,s,,r,s,,,-2.14748e+10..2.14748e+09,As,,,
528h,IVTMain_Msg_Result_Wh,100,Cyclic,0,1,0,IVTMain_ID_Result_Wh,,8,7, ,m,u,,r,s,,,0..7,,7: Vt_Result_Wh,,
528h,IVTMain_Msg_Result_Wh,100,Cyclic,0,2,0,IVTMain_Result_Wh_System_Error,,1,0, ,m,u,,,s,,,0..0,,,,
528h,IVTMain_Msg_Result_Wh,100,Cyclic,0,2,1,IVTMain_Result_Wh_Meas_Err,,1,0, ,m,u,,,s,,,0..0,,,,
528h,IVTMain_Msg_Result_Wh,100,Cyclic,0,2,2,IVTMain_Result_Wh_Channel_Error,,1,0, ,m,u,,,s,,,0..0,,,,
528h,IVTMain_Msg_Result_Wh,100,Cyclic,0,2,3,IVTMain_Result_Wh_OCS,,1,0, ,m,u,,,s,,,0..0,,,,
528h,IVTMain_Msg_Result_Wh,100,Cyclic,0,2,4,IVTMain_MsgCount_Result_Wh,,4,0, ,m,u,,r,s,,,0..0,,,,
528h,IVTMain_Msg_Result_Wh,100,Cyclic,0,3,0,IVTMain_Result_Wh,,32,0, ,m,s,,r,s,,,-2.14748e+09..2.14748e+09,Wh,,,
